rent_date,rent_number,rent_station,year,month,day,day_name
2020-05-13,2,EVS_000004,2020,5,13,Wednesday
2020-05-13,2,EVS_000012,2020,5,13,Wednesday
2020-05-13,1,EVS_000163,2020,5,13,Wednesday
2020-05-14,1,EVS_000096,2020,5,14,Thursday
2020-05-14,1,EVS_000096,2020,5,14,Thursday
2020-05-14,1,EVS_000096,2020,5,14,Thursday
2020-05-14,1,EVS_000096,2020,5,14,Thursday
2020-05-14,1,EVS_000112,2020,5,14,Thursday
2020-05-14,1,EVS_000097,2020,5,14,Thursday
2020-05-14,1,EVS_000110,2020,5,14,Thursday
2020-05-14,1,EVS_000097,2020,5,14,Thursday
2020-05-14,1,EVS_000105,2020,5,14,Thursday
2020-05-14,1,EVS_000098,2020,5,14,Thursday
2020-05-14,1,EVS_000098,2020,5,14,Thursday
2020-05-14,1,EVS_000113,2020,5,14,Thursday
2020-05-14,1,EVS_000113,2020,5,14,Thursday
2020-05-14,1,EVS_000105,2020,5,14,Thursday
2020-05-14,1,EVS_000105,2020,5,14,Thursday
2020-05-14,1,EVS_000110,2020,5,14,Thursday
2020-05-14,1,EVS_000110,2020,5,14,Thursday
2020-05-14,4,EVS_000001,2020,5,14,Thursday
2020-05-14,2,EVS_000002,2020,5,14,Thursday
2020-05-14,2,EVS_000163,2020,5,14,Thursday
2020-05-15,1,EVS_000037,2020,5,15,Friday
2020-05-15,1,EVS_000037,2020,5,15,Friday
2020-05-15,1,EVS_000112,2020,5,15,Friday
2020-05-15,1,EVS_000112,2020,5,15,Friday
2020-05-15,1,EVS_000112,2020,5,15,Friday
2020-05-15,2,EVS_000002,2020,5,15,Friday
2020-05-16,1,EVS_000113,2020,5,16,Saturday
2020-05-16,1,EVS_000113,2020,5,16,Saturday
2020-05-16,1,EVS_000112,2020,5,16,Saturday
2020-05-16,1,EVS_000132,2020,5,16,Saturday
2020-05-16,1,EVS_000113,2020,5,16,Saturday
2020-05-16,1,EVS_000113,2020,5,16,Saturday
2020-05-16,1,EVS_000113,2020,5,16,Saturday
2020-05-16,1,EVS_000098,2020,5,16,Saturday
2020-05-16,1,EVS_000098,2020,5,16,Saturday
2020-05-16,1,EVS_000098,2020,5,16,Saturday
2020-05-16,1,EVS_000097,2020,5,16,Saturday
2020-05-16,2,EVS_000008,2020,5,16,Saturday
2020-05-16,1,EVS_000009,2020,5,16,Saturday
2020-05-17,1,EVS_000132,2020,5,17,Sunday
2020-05-17,1,EVS_000098,2020,5,17,Sunday
2020-05-17,1,EVS_000098,2020,5,17,Sunday
2020-05-17,1,EVS_000112,2020,5,17,Sunday
2020-05-17,1,EVS_000112,2020,5,17,Sunday
2020-05-17,1,EVS_000105,2020,5,17,Sunday
2020-05-17,1,EVS_000105,2020,5,17,Sunday
2020-05-17,1,EVS_000110,2020,5,17,Sunday
2020-05-17,1,EVS_000110,2020,5,17,Sunday
2020-05-17,1,EVS_000110,2020,5,17,Sunday
2020-05-17,1,EVS_000004,2020,5,17,Sunday
2020-05-17,2,EVS_000008,2020,5,17,Sunday
2020-05-17,1,EVS_000085,2020,5,17,Sunday
2020-05-17,2,EVS_000163,2020,5,17,Sunday
2020-05-18,1,EVS_000112,2020,5,18,Monday
2020-05-18,1,EVS_000112,2020,5,18,Monday
2020-05-18,1,EVS_000112,2020,5,18,Monday
2020-05-18,1,EVS_000112,2020,5,18,Monday
2020-05-18,1,EVS_000115,2020,5,18,Monday
2020-05-18,1,EVS_000097,2020,5,18,Monday
2020-05-18,1,EVS_000097,2020,5,18,Monday
2020-05-18,1,EVS_000113,2020,5,18,Monday
2020-05-18,1,EVS_000113,2020,5,18,Monday
2020-05-18,1,EVS_000153,2020,5,18,Monday
2020-05-18,2,EVS_000002,2020,5,18,Monday
2020-05-18,2,EVS_000085,2020,5,18,Monday
2020-05-19,1,EVS_000166,2020,5,19,Tuesday
2020-05-19,1,EVS_000112,2020,5,19,Tuesday
2020-05-19,1,EVS_000130,2020,5,19,Tuesday
2020-05-19,1,EVS_000153,2020,5,19,Tuesday
2020-05-19,1,EVS_000130,2020,5,19,Tuesday
2020-05-19,1,EVS_000113,2020,5,19,Tuesday
2020-05-19,1,EVS_000113,2020,5,19,Tuesday
2020-05-19,1,EVS_000112,2020,5,19,Tuesday
2020-05-19,1,EVS_000112,2020,5,19,Tuesday
2020-05-19,2,EVS_000004,2020,5,19,Tuesday
2020-05-19,2,EVS_000085,2020,5,19,Tuesday
2020-05-20,1,EVS_000110,2020,5,20,Wednesday
2020-05-20,1,EVS_000112,2020,5,20,Wednesday
2020-05-20,1,EVS_000097,2020,5,20,Wednesday
2020-05-20,1,EVS_000112,2020,5,20,Wednesday
2020-05-20,1,EVS_000167,2020,5,20,Wednesday
2020-05-20,1,EVS_000167,2020,5,20,Wednesday
2020-05-20,1,EVS_000130,2020,5,20,Wednesday
2020-05-20,1,EVS_000097,2020,5,20,Wednesday
2020-05-20,1,EVS_000112,2020,5,20,Wednesday
2020-05-20,2,EVS_000001,2020,5,20,Wednesday
2020-05-20,4,EVS_000002,2020,5,20,Wednesday
2020-05-20,4,EVS_000004,2020,5,20,Wednesday
2020-05-20,3,EVS_000163,2020,5,20,Wednesday
2020-05-21,1,EVS_000152,2020,5,21,Thursday
2020-05-21,1,EVS_000152,2020,5,21,Thursday
2020-05-21,1,EVS_000110,2020,5,21,Thursday
2020-05-21,1,EVS_000152,2020,5,21,Thursday
2020-05-21,1,EVS_000113,2020,5,21,Thursday
2020-05-21,1,EVS_000113,2020,5,21,Thursday
2020-05-21,1,EVS_000113,2020,5,21,Thursday
2020-05-21,1,EVS_000113,2020,5,21,Thursday
2020-05-21,1,EVS_000171,2020,5,21,Thursday
2020-05-21,1,EVS_000171,2020,5,21,Thursday
2020-05-21,1,EVS_000113,2020,5,21,Thursday
2020-05-21,1,EVS_000152,2020,5,21,Thursday
2020-05-21,1,EVS_000152,2020,5,21,Thursday
2020-05-21,1,EVS_000130,2020,5,21,Thursday
2020-05-21,1,EVS_000130,2020,5,21,Thursday
2020-05-21,1,EVS_000130,2020,5,21,Thursday
2020-05-21,1,EVS_000152,2020,5,21,Thursday
2020-05-21,4,EVS_000001,2020,5,21,Thursday
2020-05-21,4,EVS_000002,2020,5,21,Thursday
2020-05-21,2,EVS_000031,2020,5,21,Thursday
2020-05-21,4,EVS_000163,2020,5,21,Thursday
2020-05-22,1,EVS_000110,2020,5,22,Friday
2020-05-22,1,EVS_000110,2020,5,22,Friday
2020-05-22,1,EVS_000110,2020,5,22,Friday
2020-05-22,1,EVS_000152,2020,5,22,Friday
2020-05-22,1,EVS_000110,2020,5,22,Friday
2020-05-22,1,EVS_000113,2020,5,22,Friday
2020-05-22,1,EVS_000113,2020,5,22,Friday
2020-05-22,1,EVS_000001,2020,5,22,Friday
2020-05-22,2,EVS_000015,2020,5,22,Friday
2020-05-22,8,EVS_000163,2020,5,22,Friday
2020-05-23,1,EVS_000113,2020,5,23,Saturday
2020-05-23,1,EVS_000152,2020,5,23,Saturday
2020-05-23,1,EVS_000152,2020,5,23,Saturday
2020-05-23,1,EVS_000152,2020,5,23,Saturday
2020-05-23,1,EVS_000115,2020,5,23,Saturday
2020-05-23,1,EVS_000115,2020,5,23,Saturday
2020-05-23,1,EVS_000135,2020,5,23,Saturday
2020-05-23,1,EVS_000113,2020,5,23,Saturday
2020-05-23,1,EVS_000113,2020,5,23,Saturday
2020-05-23,1,EVS_000113,2020,5,23,Saturday
2020-05-23,1,EVS_000152,2020,5,23,Saturday
2020-05-23,1,EVS_000115,2020,5,23,Saturday
2020-05-23,1,EVS_000124,2020,5,23,Saturday
2020-05-23,1,EVS_000110,2020,5,23,Saturday
2020-05-23,1,EVS_000119,2020,5,23,Saturday
2020-05-23,1,EVS_000124,2020,5,23,Saturday
2020-05-23,1,EVS_000110,2020,5,23,Saturday
2020-05-23,1,EVS_000110,2020,5,23,Saturday
2020-05-23,1,EVS_000097,2020,5,23,Saturday
2020-05-23,1,EVS_000097,2020,5,23,Saturday
2020-05-23,8,EVS_000001,2020,5,23,Saturday
2020-05-23,2,EVS_000002,2020,5,23,Saturday
2020-05-23,6,EVS_000163,2020,5,23,Saturday
2020-05-24,1,EVS_000113,2020,5,24,Sunday
2020-05-24,1,EVS_000113,2020,5,24,Sunday
2020-05-24,1,EVS_000110,2020,5,24,Sunday
2020-05-24,1,EVS_000167,2020,5,24,Sunday
2020-05-24,1,EVS_000167,2020,5,24,Sunday
2020-05-24,1,EVS_000112,2020,5,24,Sunday
2020-05-24,1,EVS_000113,2020,5,24,Sunday
2020-05-24,1,EVS_000112,2020,5,24,Sunday
2020-05-24,1,EVS_000113,2020,5,24,Sunday
2020-05-24,1,EVS_000113,2020,5,24,Sunday
2020-05-24,1,EVS_000153,2020,5,24,Sunday
2020-05-24,1,EVS_000112,2020,5,24,Sunday
2020-05-24,1,EVS_000152,2020,5,24,Sunday
2020-05-24,1,EVS_000152,2020,5,24,Sunday
2020-05-24,1,EVS_000110,2020,5,24,Sunday
2020-05-24,1,EVS_000113,2020,5,24,Sunday
2020-05-24,1,EVS_000113,2020,5,24,Sunday
2020-05-24,1,EVS_000167,2020,5,24,Sunday
2020-05-24,1,EVS_000185,2020,5,24,Sunday
2020-05-24,1,EVS_000185,2020,5,24,Sunday
2020-05-24,1,EVS_000110,2020,5,24,Sunday
2020-05-24,1,EVS_000110,2020,5,24,Sunday
2020-05-24,12,EVS_000001,2020,5,24,Sunday
2020-05-24,6,EVS_000002,2020,5,24,Sunday
2020-05-24,2,EVS_000031,2020,5,24,Sunday
2020-05-24,2,EVS_000085,2020,5,24,Sunday
2020-05-24,7,EVS_000163,2020,5,24,Sunday
2020-05-25,1,EVS_000110,2020,5,25,Monday
2020-05-25,1,EVS_000152,2020,5,25,Monday
2020-05-25,1,EVS_000152,2020,5,25,Monday
2020-05-25,1,EVS_000113,2020,5,25,Monday
2020-05-25,1,EVS_000113,2020,5,25,Monday
2020-05-25,1,EVS_000132,2020,5,25,Monday
2020-05-25,1,EVS_000110,2020,5,25,Monday
2020-05-25,1,EVS_000095,2020,5,25,Monday
2020-05-25,1,EVS_000112,2020,5,25,Monday
2020-05-25,1,EVS_000112,2020,5,25,Monday
2020-05-25,1,EVS_000095,2020,5,25,Monday
2020-05-25,1,EVS_000110,2020,5,25,Monday
2020-05-25,1,EVS_000110,2020,5,25,Monday
2020-05-25,1,EVS_000110,2020,5,25,Monday
2020-05-25,2,EVS_000002,2020,5,25,Monday
2020-05-25,2,EVS_000006,2020,5,25,Monday
2020-05-25,2,EVS_000085,2020,5,25,Monday
2020-05-25,8,EVS_000163,2020,5,25,Monday
2020-05-26,1,EVS_000110,2020,5,26,Tuesday
2020-05-26,1,EVS_000190,2020,5,26,Tuesday
2020-05-26,1,EVS_000190,2020,5,26,Tuesday
2020-05-26,1,EVS_000110,2020,5,26,Tuesday
2020-05-26,1,EVS_000110,2020,5,26,Tuesday
2020-05-26,1,EVS_000110,2020,5,26,Tuesday
2020-05-26,1,EVS_000113,2020,5,26,Tuesday
2020-05-26,1,EVS_000113,2020,5,26,Tuesday
2020-05-26,1,EVS_000112,2020,5,26,Tuesday
2020-05-26,1,EVS_000130,2020,5,26,Tuesday
2020-05-26,1,EVS_000153,2020,5,26,Tuesday
2020-05-26,1,EVS_000153,2020,5,26,Tuesday
2020-05-26,1,EVS_000110,2020,5,26,Tuesday
2020-05-26,1,EVS_000152,2020,5,26,Tuesday
2020-05-26,2,EVS_000006,2020,5,26,Tuesday
2020-05-26,1,EVS_000031,2020,5,26,Tuesday
2020-05-26,2,EVS_000163,2020,5,26,Tuesday
2020-05-27,1,EVS_000112,2020,5,27,Wednesday
2020-05-27,1,EVS_000110,2020,5,27,Wednesday
2020-05-27,1,EVS_000097,2020,5,27,Wednesday
2020-05-27,1,EVS_000097,2020,5,27,Wednesday
2020-05-27,1,EVS_000037,2020,5,27,Wednesday
2020-05-27,1,EVS_000037,2020,5,27,Wednesday
2020-05-27,1,EVS_000190,2020,5,27,Wednesday
2020-05-27,1,EVS_000190,2020,5,27,Wednesday
2020-05-27,1,EVS_000113,2020,5,27,Wednesday
2020-05-27,1,EVS_000113,2020,5,27,Wednesday
2020-05-27,1,EVS_000112,2020,5,27,Wednesday
2020-05-27,1,EVS_000112,2020,5,27,Wednesday
2020-05-27,1,EVS_000130,2020,5,27,Wednesday
2020-05-27,2,EVS_000001,2020,5,27,Wednesday
2020-05-27,1,EVS_000006,2020,5,27,Wednesday
2020-05-27,4,EVS_000015,2020,5,27,Wednesday
2020-05-27,1,EVS_000031,2020,5,27,Wednesday
2020-05-27,14,EVS_000163,2020,5,27,Wednesday
2020-05-28,1,EVS_000113,2020,5,28,Thursday
2020-05-28,1,EVS_000113,2020,5,28,Thursday
2020-05-28,1,EVS_000167,2020,5,28,Thursday
2020-05-28,1,EVS_000112,2020,5,28,Thursday
2020-05-28,1,EVS_000167,2020,5,28,Thursday
2020-05-28,1,EVS_000167,2020,5,28,Thursday
2020-05-28,1,EVS_000167,2020,5,28,Thursday
2020-05-28,1,EVS_000112,2020,5,28,Thursday
2020-05-28,1,EVS_000152,2020,5,28,Thursday
2020-05-28,1,EVS_000153,2020,5,28,Thursday
2020-05-28,1,EVS_000153,2020,5,28,Thursday
2020-05-28,1,EVS_000163,2020,5,28,Thursday
2020-05-28,1,EVS_000130,2020,5,28,Thursday
2020-05-28,1,EVS_000110,2020,5,28,Thursday
2020-05-28,1,EVS_000110,2020,5,28,Thursday
2020-05-28,4,EVS_000001,2020,5,28,Thursday
2020-05-28,4,EVS_000004,2020,5,28,Thursday
2020-05-28,4,EVS_000015,2020,5,28,Thursday
2020-05-28,6,EVS_000163,2020,5,28,Thursday
2020-05-29,1,EVS_000153,2020,5,29,Friday
2020-05-29,1,EVS_000110,2020,5,29,Friday
2020-05-29,1,EVS_000113,2020,5,29,Friday
2020-05-29,1,EVS_000113,2020,5,29,Friday
2020-05-29,1,EVS_000167,2020,5,29,Friday
2020-05-29,1,EVS_000037,2020,5,29,Friday
2020-05-29,1,EVS_000037,2020,5,29,Friday
2020-05-29,1,EVS_000141,2020,5,29,Friday
2020-05-29,1,EVS_000167,2020,5,29,Friday
2020-05-29,1,EVS_000152,2020,5,29,Friday
2020-05-29,1,EVS_000152,2020,5,29,Friday
2020-05-29,1,EVS_000112,2020,5,29,Friday
2020-05-29,1,EVS_000112,2020,5,29,Friday
2020-05-29,1,EVS_000113,2020,5,29,Friday
2020-05-29,5,EVS_000001,2020,5,29,Friday
2020-05-29,2,EVS_000004,2020,5,29,Friday
2020-05-29,2,EVS_000015,2020,5,29,Friday
2020-05-29,2,EVS_000163,2020,5,29,Friday
2020-05-30,1,EVS_000113,2020,5,30,Saturday
2020-05-30,1,EVS_000113,2020,5,30,Saturday
2020-05-30,1,EVS_000096,2020,5,30,Saturday
2020-05-30,1,EVS_000189,2020,5,30,Saturday
2020-05-30,1,EVS_000189,2020,5,30,Saturday
2020-05-30,1,EVS_000190,2020,5,30,Saturday
2020-05-30,1,EVS_000135,2020,5,30,Saturday
2020-05-30,1,EVS_000135,2020,5,30,Saturday
2020-05-30,1,EVS_000132,2020,5,30,Saturday
2020-05-30,1,EVS_000112,2020,5,30,Saturday
2020-05-30,1,EVS_000112,2020,5,30,Saturday
2020-05-30,1,EVS_000154,2020,5,30,Saturday
2020-05-30,1,EVS_000154,2020,5,30,Saturday
2020-05-30,7,EVS_000001,2020,5,30,Saturday
2020-05-30,2,EVS_000009,2020,5,30,Saturday
2020-05-30,2,EVS_000015,2020,5,30,Saturday
2020-05-30,2,EVS_000031,2020,5,30,Saturday
2020-05-30,3,EVS_000163,2020,5,30,Saturday
2020-05-31,1,EVS_000153,2020,5,31,Sunday
2020-05-31,1,EVS_000110,2020,5,31,Sunday
2020-05-31,1,EVS_000110,2020,5,31,Sunday
2020-05-31,1,EVS_000096,2020,5,31,Sunday
2020-05-31,1,EVS_000096,2020,5,31,Sunday
2020-05-31,1,EVS_000096,2020,5,31,Sunday
2020-05-31,1,EVS_000096,2020,5,31,Sunday
2020-05-31,1,EVS_000096,2020,5,31,Sunday
2020-05-31,1,EVS_000096,2020,5,31,Sunday
2020-05-31,1,EVS_000096,2020,5,31,Sunday
2020-05-31,1,EVS_000096,2020,5,31,Sunday
2020-05-31,1,EVS_000096,2020,5,31,Sunday
2020-05-31,13,EVS_000001,2020,5,31,Sunday
2020-05-31,1,EVS_000002,2020,5,31,Sunday
2020-05-31,2,EVS_000009,2020,5,31,Sunday
2020-05-31,1,EVS_000015,2020,5,31,Sunday
2020-05-31,2,EVS_000031,2020,5,31,Sunday
2020-06-01,1,EVS_000110,2020,6,1,Monday
2020-06-01,1,EVS_000135,2020,6,1,Monday
2020-06-01,1,EVS_000135,2020,6,1,Monday
2020-06-01,1,EVS_000096,2020,6,1,Monday
2020-06-01,1,EVS_000140,2020,6,1,Monday
2020-06-01,1,EVS_000113,2020,6,1,Monday
2020-06-01,1,EVS_000113,2020,6,1,Monday
2020-06-01,1,EVS_000152,2020,6,1,Monday
2020-06-01,1,EVS_000152,2020,6,1,Monday
2020-06-01,1,EVS_000113,2020,6,1,Monday
2020-06-01,1,EVS_000113,2020,6,1,Monday
2020-06-01,1,EVS_000113,2020,6,1,Monday
2020-06-01,1,EVS_000130,2020,6,1,Monday
2020-06-01,1,EVS_000110,2020,6,1,Monday
2020-06-01,1,EVS_000112,2020,6,1,Monday
2020-06-01,1,EVS_000112,2020,6,1,Monday
2020-06-01,1,EVS_000037,2020,6,1,Monday
2020-06-01,1,EVS_000037,2020,6,1,Monday
2020-06-01,1,EVS_000153,2020,6,1,Monday
2020-06-01,1,EVS_000153,2020,6,1,Monday
2020-06-01,12,EVS_000001,2020,6,1,Monday
2020-06-01,1,EVS_000002,2020,6,1,Monday
2020-06-01,2,EVS_000163,2020,6,1,Monday
2020-06-02,1,EVS_000112,2020,6,2,Tuesday
2020-06-02,1,EVS_000112,2020,6,2,Tuesday
2020-06-02,1,EVS_000110,2020,6,2,Tuesday
2020-06-02,1,EVS_000154,2020,6,2,Tuesday
2020-06-02,1,EVS_000154,2020,6,2,Tuesday
2020-06-02,1,EVS_000153,2020,6,2,Tuesday
2020-06-02,1,EVS_000110,2020,6,2,Tuesday
2020-06-02,1,EVS_000096,2020,6,2,Tuesday
2020-06-02,1,EVS_000096,2020,6,2,Tuesday
2020-06-02,1,EVS_000191,2020,6,2,Tuesday
2020-06-02,1,EVS_000191,2020,6,2,Tuesday
2020-06-02,1,EVS_000152,2020,6,2,Tuesday
2020-06-02,1,EVS_000113,2020,6,2,Tuesday
2020-06-02,1,EVS_000113,2020,6,2,Tuesday
2020-06-02,1,EVS_000110,2020,6,2,Tuesday
2020-06-02,2,EVS_000001,2020,6,2,Tuesday
2020-06-02,2,EVS_000002,2020,6,2,Tuesday
2020-06-02,1,EVS_000009,2020,6,2,Tuesday
2020-06-02,2,EVS_000206,2020,6,2,Tuesday
2020-06-03,1,EVS_000135,2020,6,3,Wednesday
2020-06-03,1,EVS_000096,2020,6,3,Wednesday
2020-06-03,1,EVS_000096,2020,6,3,Wednesday
2020-06-03,1,EVS_000112,2020,6,3,Wednesday
2020-06-03,1,EVS_000110,2020,6,3,Wednesday
2020-06-03,1,EVS_000110,2020,6,3,Wednesday
2020-06-03,1,EVS_000110,2020,6,3,Wednesday
2020-06-03,1,EVS_000112,2020,6,3,Wednesday
2020-06-03,1,EVS_000190,2020,6,3,Wednesday
2020-06-03,1,EVS_000190,2020,6,3,Wednesday
2020-06-03,1,EVS_000110,2020,6,3,Wednesday
2020-06-03,3,EVS_000001,2020,6,3,Wednesday
2020-06-03,2,EVS_000009,2020,6,3,Wednesday
2020-06-04,1,EVS_000110,2020,6,4,Thursday
2020-06-04,1,EVS_000113,2020,6,4,Thursday
2020-06-04,1,EVS_000113,2020,6,4,Thursday
2020-06-04,1,EVS_000191,2020,6,4,Thursday
2020-06-04,1,EVS_000191,2020,6,4,Thursday
2020-06-04,1,EVS_000135,2020,6,4,Thursday
2020-06-04,1,EVS_000037,2020,6,4,Thursday
2020-06-04,1,EVS_000037,2020,6,4,Thursday
2020-06-04,1,EVS_000191,2020,6,4,Thursday
2020-06-04,1,EVS_000112,2020,6,4,Thursday
2020-06-04,1,EVS_000135,2020,6,4,Thursday
2020-06-04,1,EVS_000096,2020,6,4,Thursday
2020-06-04,1,EVS_000096,2020,6,4,Thursday
2020-06-04,1,EVS_000190,2020,6,4,Thursday
2020-06-04,1,EVS_000130,2020,6,4,Thursday
2020-06-04,1,EVS_000190,2020,6,4,Thursday
2020-06-04,1,EVS_000096,2020,6,4,Thursday
2020-06-04,1,EVS_000132,2020,6,4,Thursday
2020-06-04,1,EVS_000132,2020,6,4,Thursday
2020-06-04,6,EVS_000001,2020,6,4,Thursday
2020-06-04,3,EVS_000009,2020,6,4,Thursday
2020-06-04,2,EVS_000085,2020,6,4,Thursday
2020-06-04,1,EVS_000163,2020,6,4,Thursday
2020-06-05,1,EVS_000110,2020,6,5,Friday
2020-06-05,1,EVS_000096,2020,6,5,Friday
2020-06-05,1,EVS_000096,2020,6,5,Friday
2020-06-05,1,EVS_000153,2020,6,5,Friday
2020-06-05,1,EVS_000096,2020,6,5,Friday
2020-06-05,1,EVS_000096,2020,6,5,Friday
2020-06-05,1,EVS_000037,2020,6,5,Friday
2020-06-05,1,EVS_000037,2020,6,5,Friday
2020-06-05,1,EVS_000153,2020,6,5,Friday
2020-06-05,1,EVS_000153,2020,6,5,Friday
2020-06-05,1,EVS_000037,2020,6,5,Friday
2020-06-05,1,EVS_000112,2020,6,5,Friday
2020-06-05,1,EVS_000112,2020,6,5,Friday
2020-06-05,1,EVS_000112,2020,6,5,Friday
2020-06-05,1,EVS_000096,2020,6,5,Friday
2020-06-05,5,EVS_000001,2020,6,5,Friday
2020-06-05,1,EVS_000009,2020,6,5,Friday
2020-06-05,2,EVS_000085,2020,6,5,Friday
2020-06-05,1,EVS_000163,2020,6,5,Friday
2020-06-06,1,EVS_000190,2020,6,6,Saturday
2020-06-06,1,EVS_000190,2020,6,6,Saturday
2020-06-06,1,EVS_000135,2020,6,6,Saturday
2020-06-06,1,EVS_000096,2020,6,6,Saturday
2020-06-06,1,EVS_000112,2020,6,6,Saturday
2020-06-06,1,EVS_000171,2020,6,6,Saturday
2020-06-06,1,EVS_000171,2020,6,6,Saturday
2020-06-06,1,EVS_000167,2020,6,6,Saturday
2020-06-06,1,EVS_000167,2020,6,6,Saturday
2020-06-06,1,EVS_000167,2020,6,6,Saturday
2020-06-06,1,EVS_000167,2020,6,6,Saturday
2020-06-06,1,EVS_000171,2020,6,6,Saturday
2020-06-06,1,EVS_000171,2020,6,6,Saturday
2020-06-06,1,EVS_000112,2020,6,6,Saturday
2020-06-06,1,EVS_000113,2020,6,6,Saturday
2020-06-06,1,EVS_000096,2020,6,6,Saturday
2020-06-06,1,EVS_000096,2020,6,6,Saturday
2020-06-06,1,EVS_000096,2020,6,6,Saturday
2020-06-06,3,EVS_000001,2020,6,6,Saturday
2020-06-06,2,EVS_000167,2020,6,6,Saturday
2020-06-06,4,EVS_000206,2020,6,6,Saturday
2020-06-07,1,EVS_000096,2020,6,7,Sunday
2020-06-07,1,EVS_000096,2020,6,7,Sunday
2020-06-07,1,EVS_000110,2020,6,7,Sunday
2020-06-07,1,EVS_000189,2020,6,7,Sunday
2020-06-07,1,EVS_000096,2020,6,7,Sunday
2020-06-07,1,EVS_000096,2020,6,7,Sunday
2020-06-07,1,EVS_000112,2020,6,7,Sunday
2020-06-07,1,EVS_000112,2020,6,7,Sunday
2020-06-07,1,EVS_000097,2020,6,7,Sunday
2020-06-07,1,EVS_000189,2020,6,7,Sunday
2020-06-07,1,EVS_000189,2020,6,7,Sunday
2020-06-07,1,EVS_000167,2020,6,7,Sunday
2020-06-07,1,EVS_000167,2020,6,7,Sunday
2020-06-07,1,EVS_000171,2020,6,7,Sunday
2020-06-07,1,EVS_000167,2020,6,7,Sunday
2020-06-07,1,EVS_000167,2020,6,7,Sunday
2020-06-07,1,EVS_000097,2020,6,7,Sunday
2020-06-07,1,EVS_000190,2020,6,7,Sunday
2020-06-07,1,EVS_000113,2020,6,7,Sunday
2020-06-07,1,EVS_000113,2020,6,7,Sunday
2020-06-07,1,EVS_000113,2020,6,7,Sunday
2020-06-07,1,EVS_000135,2020,6,7,Sunday
2020-06-07,1,EVS_000152,2020,6,7,Sunday
2020-06-07,1,EVS_000096,2020,6,7,Sunday
2020-06-07,1,EVS_000096,2020,6,7,Sunday
2020-06-07,1,EVS_000167,2020,6,7,Sunday
2020-06-07,1,EVS_000171,2020,6,7,Sunday
2020-06-07,1,EVS_000189,2020,6,7,Sunday
2020-06-07,1,EVS_000189,2020,6,7,Sunday
2020-06-07,1,EVS_000113,2020,6,7,Sunday
2020-06-07,1,EVS_000113,2020,6,7,Sunday
2020-06-07,1,EVS_000001,2020,6,7,Sunday
2020-06-07,2,EVS_000002,2020,6,7,Sunday
2020-06-07,1,EVS_000015,2020,6,7,Sunday
2020-06-07,3,EVS_000167,2020,6,7,Sunday
2020-06-07,2,EVS_000206,2020,6,7,Sunday
2020-06-08,1,EVS_000189,2020,6,8,Monday
2020-06-08,1,EVS_000189,2020,6,8,Monday
2020-06-08,1,EVS_000112,2020,6,8,Monday
2020-06-08,1,EVS_000112,2020,6,8,Monday
2020-06-08,1,EVS_000110,2020,6,8,Monday
2020-06-08,1,EVS_000110,2020,6,8,Monday
2020-06-08,1,EVS_000153,2020,6,8,Monday
2020-06-08,1,EVS_000130,2020,6,8,Monday
2020-06-08,1,EVS_000097,2020,6,8,Monday
2020-06-08,1,EVS_000113,2020,6,8,Monday
2020-06-08,1,EVS_000113,2020,6,8,Monday
2020-06-08,1,EVS_000185,2020,6,8,Monday
2020-06-08,1,EVS_000171,2020,6,8,Monday
2020-06-08,1,EVS_000130,2020,6,8,Monday
2020-06-08,1,EVS_000112,2020,6,8,Monday
2020-06-08,1,EVS_000171,2020,6,8,Monday
2020-06-08,2,EVS_000001,2020,6,8,Monday
2020-06-09,1,EVS_000097,2020,6,9,Tuesday
2020-06-09,1,EVS_000097,2020,6,9,Tuesday
2020-06-09,1,EVS_000197,2020,6,9,Tuesday
2020-06-09,1,EVS_000189,2020,6,9,Tuesday
2020-06-09,1,EVS_000189,2020,6,9,Tuesday
2020-06-09,1,EVS_000097,2020,6,9,Tuesday
2020-06-09,1,EVS_000135,2020,6,9,Tuesday
2020-06-09,1,EVS_000132,2020,6,9,Tuesday
2020-06-09,1,EVS_000113,2020,6,9,Tuesday
2020-06-09,1,EVS_000113,2020,6,9,Tuesday
2020-06-09,1,EVS_000135,2020,6,9,Tuesday
2020-06-09,1,EVS_000188,2020,6,9,Tuesday
2020-06-09,1,EVS_000189,2020,6,9,Tuesday
2020-06-09,1,EVS_000110,2020,6,9,Tuesday
2020-06-09,1,EVS_000152,2020,6,9,Tuesday
2020-06-09,1,EVS_000110,2020,6,9,Tuesday
2020-06-09,2,EVS_000001,2020,6,9,Tuesday
2020-06-09,2,EVS_000006,2020,6,9,Tuesday
2020-06-09,1,EVS_000163,2020,6,9,Tuesday
2020-06-09,2,EVS_000206,2020,6,9,Tuesday
2020-06-10,1,EVS_000189,2020,6,10,Wednesday
2020-06-10,1,EVS_000198,2020,6,10,Wednesday
2020-06-10,1,EVS_000198,2020,6,10,Wednesday
2020-06-10,1,EVS_000189,2020,6,10,Wednesday
2020-06-10,1,EVS_000190,2020,6,10,Wednesday
2020-06-10,1,EVS_000191,2020,6,10,Wednesday
2020-06-10,2,EVS_000001,2020,6,10,Wednesday
2020-06-11,1,EVS_000198,2020,6,11,Thursday
2020-06-11,1,EVS_000185,2020,6,11,Thursday
2020-06-11,1,EVS_000185,2020,6,11,Thursday
