"0","1","2","3","4","5","6","7","8","9","10","11","12","13"
"11.0","1547431139.0","1547430644.0","1547427506.0","1547429292.0","1547429292.0","1547429909.0","1547427506.0","1547430147.0","1547427506.0","1547429292.0","1547430644.0","1547427506.0","1547427506.0"
"50.0","1547017446.0","1547018010.0","1547014411.0","1547017446.0","1547017446.0","1547017446.0","1547018010.0","1547017446.0","1547018010.0","1547014411.0","1547014411.0","1547017446.0","1547017446.0"
"13.0","1547193151.0","1547193151.0","1547193891.0","1547193151.0","1547193151.0","1547193151.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0","1547193151.0","1547193151.0"
"30.0","584189017.0","441576251.0","445940920.0","527089999.0","514692884.0","452705644.0","478761177.0","557528704.0","315393393.0","315393434.0","445940997.0","384274798.0","384274798.0"
"40.0","1543284750.0","1543286640.0","1543285418.0","1543286718.0","1543286062.0","1543286600.0","1543285418.0","1543286718.0","1543284750.0","1543284750.0","1543285418.0","1543284750.0","1543284750.0"
"50.0","1547014411.0","1547017446.0","1547014411.0","1547017446.0","1547017446.0","1547017446.0","1547017446.0","1547017446.0","1547017446.0","1547014411.0","1547018010.0","1547014411.0","1547014411.0"
"70.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0","1547193062.0","1547193062.0","1547193062.0","1547192512.0","1547192512.0"
"50.0","1547017446.0","1547014411.0","1547017446.0","1547014411.0","1547017446.0","1547017446.0","1547018010.0","1547014411.0","1547018010.0","1547017446.0","1547018010.0","1547017446.0","1547017446.0"
"40.0","1543286718.0","1543286600.0","1543284750.0","1543285418.0","1543286117.0","1543286062.0","1543284750.0","1543285418.0","1543285418.0","1543286062.0","1543284750.0","1543286117.0","1543286117.0"
"40.0","1543284750.0","1543286718.0","1543286062.0","1543286117.0","1543286117.0","1543286718.0","1543285418.0","1543285418.0","1543286600.0","1543286062.0","1543286600.0","1543286718.0","1543286718.0"
"80.0","1547196701.0","1547195605.0","1547196877.0","1547196877.0","1547195869.0","1547196701.0","1547195351.0","1547195605.0","1547195869.0","1547195869.0","1547196701.0","1547196222.0","1547196222.0"
"13.0","1547193151.0","1547193891.0","1547193891.0","1547193151.0","1547193151.0","1547193151.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0","1547193151.0","1547193151.0"
"80.0","1547195869.0","1547196701.0","1547196222.0","1547195351.0","1547195869.0","1547195605.0","1547196222.0","1547195351.0","1547195605.0","1547196877.0","1547196222.0","1547196877.0","1547196877.0"
"40.0","1543286117.0","1543286062.0","1543286117.0","1543286718.0","1543284750.0","1543284750.0","1543286600.0","1543286117.0","1543285418.0","1543284750.0","1543286640.0","1543286600.0","1543286600.0"
"11.0","1547431139.0","1547428994.0","1547430147.0","1547430644.0","1547430644.0","1547429292.0","1547431139.0","1547430644.0","1547429292.0","1547427506.0","1547429909.0","1547429909.0","1547429909.0"
"30.0","441576251.0","580807562.0","481385142.0","481897605.0","557537073.0","590441239.0","188862738.0","481386889.0","557537073.0","590441174.0","510163286.0","561470571.0","561470571.0"
"50.0","1547014411.0","1547014411.0","1547017446.0","1547017446.0","1547018010.0","1547017446.0","1547014411.0","1547018010.0","1547017446.0","1547018010.0","1547014411.0","1547018010.0","1547018010.0"
"13.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0","1547193151.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0"
"80.0","1547195605.0","1547195351.0","1547196222.0","1547196701.0","1547195351.0","1547195605.0","1547196222.0","1547196701.0","1547196877.0","1547196701.0","1547196701.0","1547196701.0","1547196701.0"
"40.0","1543286062.0","1543286718.0","1543286062.0","1543285418.0","1543286640.0","1543286117.0","1543286062.0","1543286117.0","1543286640.0","1543286718.0","1543285418.0","1543286640.0","1543286640.0"
"50.0","1547014411.0","1547018010.0","1547018010.0","1547014411.0","1547014411.0","1547017446.0","1547014411.0","1547018010.0","1547018010.0","1547014411.0","1547018010.0","1547014411.0","1547014411.0"
"80.0","1547196222.0","1547195351.0","1547196222.0","1547195605.0","1547196701.0","1547195605.0","1547196877.0","1547196877.0","1547195351.0","1547195869.0","1547196701.0","1547196701.0","1547196701.0"
"11.0","1547431139.0","1547430147.0","1547430644.0","1547427506.0","1547428994.0","1547431139.0","1547427506.0","1547428994.0","1547430147.0","1547430644.0","1547431139.0","1547428994.0","1547428994.0"
"50.0","1547017446.0","1547017446.0","1547018010.0","1547017446.0","1547017446.0","1547014411.0","1547018010.0","1547018010.0","1547017446.0","1547018010.0","1547017446.0","1547014411.0","1547014411.0"
"50.0","1547018010.0","1547014411.0","1547014411.0","1547018010.0","1547017446.0","1547014411.0","1547014411.0","1547018010.0","1547014411.0","1547017446.0","1547018010.0","1547017446.0","1547017446.0"
"10.0","1531787589.0","1531787977.0","1531787589.0","1531801122.0","1531801122.0","1531787589.0","1531801305.0","1531787589.0","1531787589.0","1531787589.0","1531801122.0","1531801305.0","1531801305.0"
"80.0","1547195605.0","1547196877.0","1547196701.0","1547195351.0","1547195351.0","1547195605.0","1547196222.0","1547196701.0","1547196877.0","1547195605.0","1547196222.0","1547195351.0","1547195351.0"
"13.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193151.0","1547193151.0","1547193891.0","1547193151.0","1547193151.0"
"30.0","557536457.0","584188519.0","445940982.0","437495510.0","504905612.0","445941449.0","514692884.0","307998406.0","324363742.0","256889578.0","315393183.0","445935492.0","445935492.0"
"30.0","315393393.0","481385109.0","256896673.0","188857358.0","451087500.0","256882607.0","445941282.0","557537073.0","557537073.0","445940920.0","478761177.0","514692966.0","514692966.0"
"40.0","1543284750.0","1543286600.0","1543286062.0","1543284750.0","1543284750.0","1543284750.0","1543286117.0","1543286117.0","1543284750.0","1543286117.0","1543285418.0","1543286640.0","1543286640.0"
"30.0","413823314.0","397457109.0","594381511.0","397457108.0","445941329.0","256898418.0","126728362.0","580821539.0","315394600.0","452705644.0","324362743.0","413823233.0","413823233.0"
"11.0","1547431139.0","1547428994.0","1547430147.0","1547428994.0","1547430147.0","1547428994.0","1547430147.0","1547429292.0","1547430644.0","1547429292.0","1547430644.0","1547429292.0","1547429292.0"
"10.0","1531801122.0","1531801122.0","1531801122.0","1531787589.0","1531801122.0","1531801305.0","1531801305.0","1531801305.0","1531801122.0","1531787977.0","1531801305.0","1531787977.0","1531787977.0"
"50.0","1547017446.0","1547017446.0","1547014411.0","1547017446.0","1547017446.0","1547018010.0","1547014411.0","1547017446.0","1547018010.0","1547017446.0","1547014411.0","1547017446.0","1547017446.0"
"70.0","1547193062.0","1547193062.0","1547193062.0","1547192512.0","1547192512.0","1547193062.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0","1547193062.0","1547192512.0","1547192512.0"
"70.0","1547192512.0","1547192512.0","1547193062.0","1547192512.0","1547192512.0","1547192512.0","1547193062.0","1547192512.0","1547193062.0","1547193062.0","1547192512.0","1547192512.0","1547192512.0"
"80.0","1547195351.0","1547195351.0","1547196877.0","1547196222.0","1547196222.0","1547195351.0","1547195605.0","1547196222.0","1547196222.0","1547196701.0","1547196222.0","1547195351.0","1547195351.0"
"50.0","1547014411.0","1547014411.0","1547017446.0","1547014411.0","1547017446.0","1547017446.0","1547014411.0","1547017446.0","1547018010.0","1547018010.0","1547017446.0","1547018010.0","1547018010.0"
"10.0","1531801122.0","1531801122.0","1531801305.0","1531787589.0","1531787977.0","1531787589.0","1531787589.0","1531787977.0","1531801305.0","1531787977.0","1531787589.0","1531787977.0","1531787977.0"
"13.0","1547193151.0","1547193891.0","1547193151.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0","1547193151.0","1547193151.0","1547193151.0"
"30.0","445938471.0","456286233.0","188862738.0","315393183.0","476117199.0","557528342.0","256898418.0","510163286.0","481210417.0","451084980.0","315394714.0","481211727.0","481211727.0"
"40.0","1543286062.0","1543286640.0","1543285418.0","1543286062.0","1543286640.0","1543286600.0","1543286600.0","1543286062.0","1543286718.0","1543286600.0","1543286600.0","1543286600.0","1543286600.0"
"10.0","1531801305.0","1531787977.0","1531801305.0","1531801122.0","1531787589.0","1531787977.0","1531787589.0","1531787589.0","1531787977.0","1531787589.0","1531801122.0","1531787589.0","1531787589.0"
"20.0","504904599.0","463083911.0","557529870.0","519855716.0","587631174.0","437495950.0","188862738.0","584188930.0","249002677.0","587473420.0","383083653.0","504801337.0","504801337.0"
"50.0","1547014411.0","1547018010.0","1547017446.0","1547018010.0","1547017446.0","1547017446.0","1547017446.0","1547018010.0","1547017446.0","1547018010.0","1547018010.0","1547017446.0","1547017446.0"
"13.0","1547193151.0","1547193891.0","1547193151.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0","1547193151.0","1547193151.0","1547193151.0"
"10.0","1531801305.0","1531801122.0","1531801122.0","1531801122.0","1531801305.0","1531801305.0","1531787589.0","1531801122.0","1531787977.0","1531801305.0","1531801122.0","1531787589.0","1531787589.0"
"20.0","493855152.0","469978539.0","557537073.0","315395554.0","445940703.0","504793482.0","1547174591.0","413778847.0","557530392.0","258635023.0","1547175428.0","481387381.0","481387381.0"
"13.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0"
"10.0","1531801122.0","1531801305.0","1531787589.0","1531787977.0","1531787977.0","1531787589.0","1531801122.0","1531787589.0","1531801122.0","1531787589.0","1531801305.0","1531787589.0","1531787589.0"
"50.0","1547017446.0","1547014411.0","1547018010.0","1547018010.0","1547018010.0","1547018010.0","1547014411.0","1547018010.0","1547017446.0","1547018010.0","1547014411.0","1547014411.0","1547014411.0"
"30.0","584187892.0","469458718.0","368671508.0","469978921.0","590440578.0","349010437.0","437498604.0","445940079.0","397457139.0","481386889.0","526194291.0","377350783.0","377350783.0"
"11.0","1547429292.0","1547429909.0","1547429292.0","1547428994.0","1547430644.0","1547430147.0","1547429909.0","1547429292.0","1547429292.0","1547430147.0","1547430147.0","1547430644.0","1547430644.0"
"11.0","1547427506.0","1547427506.0","1547430644.0","1547429909.0","1547429292.0","1547430644.0","1547427506.0","1547431139.0","1547427506.0","1547429909.0","1547430147.0","1547428994.0","1547428994.0"
"40.0","1543285418.0","1543286640.0","1543284750.0","1543286117.0","1543286640.0","1543286640.0","1543285418.0","1543285418.0","1543286117.0","1543286062.0","1543285418.0","1543286718.0","1543286718.0"
"11.0","1547427506.0","1547429909.0","1547427506.0","1547429292.0","1547430147.0","1547429909.0","1547428994.0","1547429909.0","1547431139.0","1547428994.0","1547430147.0","1547430644.0","1547430644.0"
"70.0","1547193062.0","1547193062.0","1547192512.0","1547192512.0","1547193062.0","1547192512.0","1547193062.0","1547193062.0","1547193062.0","1547192512.0","1547193062.0","1547193062.0","1547193062.0"
"40.0","1543285418.0","1543286640.0","1543286640.0","1543286062.0","1543286600.0","1543286640.0","1543285418.0","1543286718.0","1543286062.0","1543286600.0","1543284750.0","1543286640.0","1543286640.0"
"11.0","1547431139.0","1547428994.0","1547430644.0","1547430147.0","1547431139.0","1547430147.0","1547427506.0","1547429909.0","1547430644.0","1547430147.0","1547429909.0","1547429909.0","1547429909.0"
"10.0","1531801122.0","1531801305.0","1531787977.0","1531801305.0","1531801122.0","1531787589.0","1531787977.0","1531787977.0","1531801305.0","1531801122.0","1531801305.0","1531787977.0","1531787977.0"
"80.0","1547195351.0","1547195351.0","1547196222.0","1547196701.0","1547196222.0","1547196222.0","1547195605.0","1547196877.0","1547196877.0","1547195351.0","1547196877.0","1547196877.0","1547196877.0"
"13.0","1547193151.0","1547193891.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0","1547193151.0","1547193891.0","1547193151.0","1547193151.0"
"50.0","1547017446.0","1547017446.0","1547018010.0","1547017446.0","1547018010.0","1547014411.0","1547018010.0","1547014411.0","1547017446.0","1547018010.0","1547018010.0","1547017446.0","1547017446.0"
"50.0","1547014411.0","1547014411.0","1547018010.0","1547017446.0","1547017446.0","1547014411.0","1547017446.0","1547017446.0","1547014411.0","1547017446.0","1547018010.0","1547014411.0","1547014411.0"
"50.0","1547018010.0","1547018010.0","1547018010.0","1547017446.0","1547014411.0","1547018010.0","1547017446.0","1547014411.0","1547017446.0","1547014411.0","1547017446.0","1547014411.0","1547014411.0"
"11.0","1547430644.0","1547429292.0","1547430644.0","1547431139.0","1547430147.0","1547429909.0","1547427506.0","1547430147.0","1547430644.0","1547429909.0","1547428994.0","1547430644.0","1547430644.0"
"20.0","594380775.0","1543286640.0","1543286640.0","590439308.0","272104732.0","377345689.0","445936865.0","456098920.0","1543286640.0","332743941.0","481283173.0","315395349.0","315395349.0"
"20.0","1543286640.0","594201141.0","519598503.0","504801327.0","445929610.0","504906459.0","1547173540.0","584188982.0","481389782.0","445934769.0","443625285.0","469977101.0","469977101.0"
"13.0","1547193151.0","1547193151.0","1547193151.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0"
"40.0","1543286600.0","1543284750.0","1543286640.0","1543285418.0","1543286640.0","1543286600.0","1543286718.0","1543284750.0","1543285418.0","1543286640.0","1543286718.0","1543285418.0","1543285418.0"
"20.0","557537073.0","437496213.0","290788366.0","526531383.0","383083249.0","272101859.0","365731711.0","514692884.0","557537073.0","504899715.0","149902395.0","315395391.0","315395391.0"
"11.0","1547428994.0","1547427506.0","1547429909.0","1547429292.0","1547427506.0","1547427506.0","1547429292.0","1547428994.0","1547428994.0","1547429909.0","1547429292.0","1547431139.0","1547431139.0"
"80.0","1547196222.0","1547196877.0","1547196877.0","1547195605.0","1547196701.0","1547196222.0","1547196877.0","1547195351.0","1547195605.0","1547195605.0","1547195351.0","1547195605.0","1547195605.0"
"40.0","1543284750.0","1543286640.0","1543286117.0","1543285418.0","1543286600.0","1543286640.0","1543286640.0","1543286117.0","1543286600.0","1543286640.0","1543286117.0","1543286718.0","1543286718.0"
"70.0","1547193062.0","1547193062.0","1547192512.0","1547192512.0","1547193062.0","1547193062.0","1547193062.0","1547192512.0","1547192512.0","1547193062.0","1547192512.0","1547192512.0","1547192512.0"
"11.0","1547431139.0","1547427506.0","1547429292.0","1547429292.0","1547431139.0","1547429292.0","1547430147.0","1547431139.0","1547429292.0","1547431139.0","1547431139.0","1547430147.0","1547430147.0"
"70.0","1547193062.0","1547192512.0","1547192512.0","1547193062.0","1547193062.0","1547193062.0","1547192512.0","1547192512.0","1547193062.0","1547193062.0","1547193062.0","1547193062.0","1547193062.0"
"30.0","587631787.0","587631875.0","478761177.0","377356711.0","594381335.0","256913027.0","384274798.0","445940079.0","504903707.0","168933483.0","368671508.0","557528704.0","557528704.0"
"50.0","1547017446.0","1547014411.0","1547018010.0","1547014411.0","1547014411.0","1547014411.0","1547017446.0","1547018010.0","1547014411.0","1547017446.0","1547014411.0","1547017446.0","1547017446.0"
"13.0","1547193891.0","1547193891.0","1547193151.0","1547193151.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0","1547193151.0","1547193151.0","1547193151.0"
"11.0","1547427506.0","1547429292.0","1547431139.0","1547431139.0","1547429292.0","1547430147.0","1547430644.0","1547429909.0","1547431139.0","1547431139.0","1547429292.0","1547431139.0","1547431139.0"
"10.0","1531801305.0","1531787977.0","1531787589.0","1531801122.0","1531801122.0","1531787977.0","1531787977.0","1531787977.0","1531801305.0","1531801122.0","1531801122.0","1531787977.0","1531787977.0"
"10.0","1531787589.0","1531787589.0","1531801122.0","1531801305.0","1531787977.0","1531787977.0","1531787977.0","1531801122.0","1531787589.0","1531787977.0","1531801305.0","1531801305.0","1531801305.0"
"30.0","514692884.0","228845491.0","557532330.0","504906966.0","383082346.0","437495510.0","480614539.0","437495395.0","256912640.0","413823388.0","256889578.0","442093842.0","442093842.0"
"20.0","557537073.0","450179102.0","357646147.0","377359993.0","526531167.0","436652074.0","442595827.0","413826874.0","504900956.0","441649237.0","188864056.0","557537073.0","557537073.0"
"10.0","1531801305.0","1531787589.0","1531787977.0","1531801122.0","1531787589.0","1531787589.0","1531801122.0","1531787589.0","1531801305.0","1531787977.0","1531787977.0","1531787589.0","1531787589.0"
"80.0","1547195605.0","1547196222.0","1547195869.0","1547195605.0","1547196701.0","1547195605.0","1547196222.0","1547196701.0","1547196877.0","1547195869.0","1547196222.0","1547195869.0","1547195869.0"
"20.0","442359119.0","307998406.0","383913267.0","557154751.0","526531167.0","445823303.0","381924497.0","519598275.0","247719490.0","481387974.0","342624776.0","315393807.0","315393807.0"
"30.0","481246419.0","437494330.0","504800601.0","377357179.0","445940920.0","397457108.0","377350951.0","557537234.0","413823233.0","580821539.0","594381391.0","442093690.0","442093690.0"
"70.0","1547192512.0","1547193062.0","1547193062.0","1547193062.0","1547192512.0","1547192512.0","1547192512.0","1547193062.0","1547192512.0","1547193062.0","1547193062.0","1547192512.0","1547192512.0"
"13.0","1547193151.0","1547193151.0","1547193151.0","1547193151.0","1547193151.0","1547193151.0","1547193891.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0"
"20.0","315394920.0","469978794.0","485922606.0","504904599.0","437491339.0","519855716.0","1547177679.0","413779384.0","365731711.0","324366442.0","442595832.0","557537073.0","557537073.0"
"50.0","1547018010.0","1547018010.0","1547017446.0","1547018010.0","1547014411.0","1547018010.0","1547014411.0","1547018010.0","1547018010.0","1547018010.0","1547017446.0","1547017446.0","1547017446.0"
"80.0","1547196222.0","1547196701.0","1547195869.0","1547195605.0","1547196222.0","1547195351.0","1547195351.0","1547196877.0","1547196222.0","1547195351.0","1547195351.0","1547196222.0","1547196222.0"
"13.0","1547193151.0","1547193891.0","1547193891.0","1547193151.0","1547193151.0","1547193151.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193151.0","1547193151.0","1547193151.0"
"70.0","1547192512.0","1547193062.0","1547192512.0","1547193062.0","1547193062.0","1547192512.0","1547192512.0","1547193062.0","1547193062.0","1547192512.0","1547192512.0","1547193062.0","1547193062.0"
"80.0","1547196701.0","1547196877.0","1547196877.0","1547195869.0","1547195869.0","1547196222.0","1547196222.0","1547196877.0","1547195351.0","1547196701.0","1547196877.0","1547196877.0","1547196877.0"
"11.0","1547430644.0","1547429909.0","1547428994.0","1547430644.0","1547430644.0","1547428994.0","1547430147.0","1547429909.0","1547428994.0","1547428994.0","1547427506.0","1547431139.0","1547431139.0"
"20.0","557537073.0","594380794.0","1547019293.0","290790469.0","445939812.0","176474347.0","442092792.0","469458639.0","188862738.0","504791822.0","590438212.0","469979029.0","469979029.0"
"70.0","1547192512.0","1547192512.0","1547193062.0","1547193062.0","1547192512.0","1547193062.0","1547193062.0","1547192512.0","1547192512.0","1547193062.0","1547192512.0","1547192512.0","1547192512.0"
"70.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0","1547193062.0","1547193062.0","1547193062.0","1547193062.0","1547193062.0","1547192512.0","1547192512.0","1547193062.0","1547193062.0"
"50.0","1547014411.0","1547018010.0","1547018010.0","1547014411.0","1547017446.0","1547018010.0","1547017446.0","1547014411.0","1547014411.0","1547018010.0","1547018010.0","1547017446.0","1547017446.0"
"10.0","1531787589.0","1531801305.0","1531787977.0","1531801122.0","1531787977.0","1531787589.0","1531801122.0","1531787977.0","1531787977.0","1531801122.0","1531787589.0","1531801122.0","1531801122.0"
"10.0","1531801122.0","1531801122.0","1531801122.0","1531801122.0","1531801122.0","1531801305.0","1531801305.0","1531801305.0","1531801305.0","1531801305.0","1531801305.0","1531801305.0","1531801305.0"
"80.0","1547195869.0","1547195869.0","1547196877.0","1547195869.0","1547196877.0","1547196222.0","1547196222.0","1547196701.0","1547195869.0","1547195351.0","1547196701.0","1547196701.0","1547196701.0"
"20.0","481388433.0","377315581.0","349009298.0","445936865.0","557537073.0","471061791.0","557537073.0","324370548.0","557531164.0","504795948.0","315865506.0","445939961.0","445939961.0"
"40.0","1543286117.0","1543284750.0","1543284750.0","1543286640.0","1543286062.0","1543284750.0","1543286718.0","1543286718.0","1543286117.0","1543286718.0","1543286062.0","1543286062.0","1543286062.0"
"30.0","454771037.0","324362503.0","442093255.0","377353051.0","445938931.0","307998406.0","587631875.0","445940045.0","481210259.0","445941282.0","504797165.0","442093105.0","442093105.0"
"50.0","1547014411.0","1547017446.0","1547018010.0","1547014411.0","1547018010.0","1547014411.0","1547014411.0","1547014411.0","1547017446.0","1547018010.0","1547014411.0","1547017446.0","1547017446.0"
"20.0","1547023225.0","443624242.0","1547174682.0","437497147.0","445936054.0","481384259.0","488879190.0","247721961.0","188862738.0","481211872.0","258635023.0","587632068.0","587632068.0"
"40.0","1543286117.0","1543286640.0","1543286718.0","1543286117.0","1543286117.0","1543286600.0","1543285418.0","1543286718.0","1543286718.0","1543286062.0","1543284750.0","1543286117.0","1543286117.0"
"40.0","1543286640.0","1543286062.0","1543286062.0","1543285418.0","1543284750.0","1543285418.0","1543286600.0","1543286718.0","1543286600.0","1543286600.0","1543286117.0","1543286718.0","1543286718.0"
"20.0","469978794.0","445929561.0","587473712.0","324372994.0","504900199.0","388142161.0","481388433.0","1547179139.0","469979193.0","510508658.0","481388524.0","557532861.0","557532861.0"
"10.0","1531787977.0","1531801305.0","1531787589.0","1531787589.0","1531801305.0","1531801305.0","1531787977.0","1531787589.0","1531801122.0","1531801122.0","1531801122.0","1531787589.0","1531787589.0"
"20.0","594380659.0","519855648.0","247721383.0","510508073.0","377360095.0","504800439.0","452708454.0","557537073.0","504905673.0","514692884.0","548680092.0","481355875.0","481355875.0"
"80.0","1547195869.0","1547196877.0","1547195351.0","1547196222.0","1547196701.0","1547196877.0","1547195351.0","1547195869.0","1547195351.0","1547196701.0","1547195869.0","1547195869.0","1547195869.0"
"30.0","445937862.0","587631768.0","437617450.0","514692884.0","437617450.0","478761177.0","458902430.0","442093690.0","481208183.0","478761177.0","481387052.0","256882607.0","256882607.0"
"10.0","1531801305.0","1531801122.0","1531801122.0","1531787977.0","1531801305.0","1531801305.0","1531801122.0","1531801122.0","1531801122.0","1531787589.0","1531801122.0","1531801305.0","1531801305.0"
"11.0","1547427506.0","1547430147.0","1547428994.0","1547427506.0","1547429909.0","1547427506.0","1547429909.0","1547430147.0","1547428994.0","1547430147.0","1547430147.0","1547430644.0","1547430644.0"
"13.0","1547193151.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193151.0","1547193151.0","1547193891.0","1547193151.0","1547193151.0","1547193151.0","1547193151.0","1547193151.0"
"10.0","1531801305.0","1531787977.0","1531787589.0","1531787589.0","1531801305.0","1531801305.0","1531787977.0","1531801122.0","1531787589.0","1531801122.0","1531787589.0","1531801305.0","1531801305.0"
"50.0","1547014411.0","1547018010.0","1547017446.0","1547014411.0","1547014411.0","1547014411.0","1547018010.0","1547017446.0","1547018010.0","1547017446.0","1547017446.0","1547018010.0","1547018010.0"
"30.0","476117141.0","413823314.0","481246419.0","256914298.0","437492426.0","445940997.0","557536457.0","493855114.0","365098808.0","445935492.0","349009543.0","481208640.0","481208640.0"
"13.0","1547193151.0","1547193151.0","1547193891.0","1547193151.0","1547193151.0","1547193151.0","1547193891.0","1547193151.0","1547193151.0","1547193151.0","1547193151.0","1547193151.0","1547193151.0"
"80.0","1547196222.0","1547195351.0","1547195605.0","1547195351.0","1547195351.0","1547196701.0","1547195869.0","1547196222.0","1547196877.0","1547195869.0","1547195351.0","1547195869.0","1547195869.0"
"70.0","1547193062.0","1547193062.0","1547192512.0","1547193062.0","1547193062.0","1547192512.0","1547192512.0","1547192512.0","1547193062.0","1547192512.0","1547193062.0","1547193062.0","1547193062.0"
"80.0","1547195605.0","1547195605.0","1547196222.0","1547196701.0","1547195869.0","1547195869.0","1547196701.0","1547196877.0","1547195605.0","1547195351.0","1547196701.0","1547195605.0","1547195605.0"
"10.0","1531787977.0","1531801122.0","1531787589.0","1531801305.0","1531787977.0","1531801122.0","1531787977.0","1531787977.0","1531801122.0","1531787977.0","1531787977.0","1531787589.0","1531787589.0"
"50.0","1547014411.0","1547017446.0","1547014411.0","1547014411.0","1547017446.0","1547018010.0","1547017446.0","1547018010.0","1547018010.0","1547018010.0","1547017446.0","1547017446.0","1547017446.0"
"11.0","1547430644.0","1547430644.0","1547429909.0","1547427506.0","1547431139.0","1547430147.0","1547429292.0","1547430644.0","1547430147.0","1547430147.0","1547430644.0","1547428994.0","1547428994.0"
"30.0","290787846.0","584187892.0","504906986.0","349010231.0","315393393.0","377352821.0","307998406.0","526530911.0","478761177.0","445938006.0","188862941.0","377354166.0","377354166.0"
"13.0","1547193151.0","1547193151.0","1547193151.0","1547193891.0","1547193891.0","1547193151.0","1547193151.0","1547193891.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0"
"40.0","1543286062.0","1543284750.0","1543286640.0","1543284750.0","1543286117.0","1543284750.0","1543286117.0","1543286640.0","1543284750.0","1543286640.0","1543286718.0","1543286640.0","1543286640.0"
"50.0","1547017446.0","1547018010.0","1547018010.0","1547014411.0","1547018010.0","1547018010.0","1547017446.0","1547014411.0","1547018010.0","1547014411.0","1547014411.0","1547017446.0","1547017446.0"
"50.0","1547018010.0","1547017446.0","1547018010.0","1547014411.0","1547018010.0","1547017446.0","1547014411.0","1547014411.0","1547018010.0","1547017446.0","1547014411.0","1547014411.0","1547014411.0"
"11.0","1547430644.0","1547430147.0","1547428994.0","1547431139.0","1547427506.0","1547427506.0","1547427506.0","1547429292.0","1547429909.0","1547431139.0","1547429292.0","1547428994.0","1547428994.0"
"13.0","1547193891.0","1547193891.0","1547193151.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193151.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0"
"50.0","1547018010.0","1547018010.0","1547018010.0","1547018010.0","1547017446.0","1547014411.0","1547017446.0","1547018010.0","1547017446.0","1547017446.0","1547014411.0","1547014411.0","1547014411.0"
"40.0","1543286062.0","1543286117.0","1543285418.0","1543286600.0","1543286640.0","1543285418.0","1543286640.0","1543285418.0","1543286718.0","1543286117.0","1543286062.0","1543285418.0","1543285418.0"
"50.0","1547018010.0","1547014411.0","1547017446.0","1547017446.0","1547014411.0","1547017446.0","1547014411.0","1547017446.0","1547017446.0","1547018010.0","1547018010.0","1547014411.0","1547014411.0"
"10.0","1531787977.0","1531787977.0","1531801122.0","1531801305.0","1531787977.0","1531787977.0","1531801305.0","1531801122.0","1531801122.0","1531787977.0","1531787977.0","1531787589.0","1531787589.0"
"10.0","1531787589.0","1531801305.0","1531787589.0","1531787589.0","1531787977.0","1531801305.0","1531801122.0","1531787589.0","1531801305.0","1531787977.0","1531801122.0","1531787977.0","1531787977.0"
"11.0","1547429909.0","1547430147.0","1547429909.0","1547430147.0","1547430644.0","1547430644.0","1547431139.0","1547427506.0","1547431139.0","1547427506.0","1547429292.0","1547429292.0","1547429292.0"
"10.0","1531787977.0","1531801122.0","1531801122.0","1531787589.0","1531787589.0","1531787589.0","1531801122.0","1531801305.0","1531801122.0","1531801122.0","1531801122.0","1531787977.0","1531787977.0"
"40.0","1543286718.0","1543286718.0","1543286062.0","1543286600.0","1543286062.0","1543286718.0","1543285418.0","1543286640.0","1543285418.0","1543285418.0","1543286600.0","1543286117.0","1543286117.0"
"13.0","1547193151.0","1547193891.0","1547193891.0","1547193151.0","1547193891.0","1547193151.0","1547193151.0","1547193891.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0"
